    6325945, -0.00030518
    6325946, -0.00030518
    6325947, -0.00030518
    6325948,  0.00000000
    6325949, -0.00030518
    6325950, -0.00061035
    6325951, -0.00030518
    6325952,  0.00000000
    6325953,  0.00061035
    6325954,  0.00061035
    6325955, -0.00030518
    6325956,  0.00000000
    6325957, -0.00030518
    6325958,  0.00000000
    6325959,  0.00000000
    6325960, -0.00030518
    6325961, -0.00030518
    6325962, -0.00030518
    6325963, -0.00091553
    6325964, -0.00122070
    6325965, -0.00061035
    6325966, -0.00091553
    6325967, -0.00030518
    6325968, -0.00030518
    6325969,  0.00061035
    6325970,  0.00000000
    6325971, -0.00030518
    6325972,  0.00000000
    6325973,  0.00030518
    6325974,  0.00000000
    6325975,  0.00000000
    6325976,  0.00000000
    6325977,  0.00000000
    6325978,  0.00030518
    6325979,  0.00000000
    6325980,  0.00000000
    6325981,  0.00000000
    6325982, -0.00030518
    6325983, -0.00030518
    6325984, -0.00030518
    6325985,  0.00000000
    6325986, -0.00030518
    6325987, -0.00030518
    6325988, -0.00061035
    6325989, -0.00030518
    6325990, -0.00061035
    6325991,  0.00000000
    6325992, -0.00061035
    6325993, -0.00091553
    6325994,  0.00000000
    6325995, -0.00061035
    6325996, -0.00061035
    6325997, -0.00091553
    6325998, -0.00030518
    6325999,  0.00000000
    6326000,  0.00000000
    6326001,  0.00091553
    6326002, -0.00030518
    6326003, -0.00061035
    6326004, -0.00030518
    6326005, -0.00061035
    6326006, -0.00030518
    6326007, -0.00061035
    6326008, -0.00030518
    6326009,  0.00000000
    6326010,  0.00061035
    6326011,  0.00061035
    6326012,  0.00000000
    6326013, -0.00091553
    6326014, -0.00030518
    6326015, -0.00030518
    6326016,  0.00000000
    6326017,  0.00030518
    6326018,  0.00000000
    6326019,  0.00030518
    6326020,  0.00030518
    6326021,  0.00061035
    6326022, -0.00030518
    6326023, -0.00030518
    6326024,  0.00000000
    6326025,  0.00000000
    6326026,  0.00030518
    6326027,  0.00030518
    6326028,  0.00030518
    6326029,  0.00000000
    6326030, -0.00030518
    6326031,  0.00000000
    6326032, -0.00030518
    6326033, -0.00030518
    6326034, -0.00030518
    6326035, -0.00061035
    6326036, -0.00091553
    6326037, -0.00030518
    6326038, -0.00091553
    6326039, -0.00091553
    6326040, -0.00091553
    6326041, -0.00030518
    6326042, -0.00030518
    6326043, -0.00091553
    6326044,  0.00030518
    6326045, -0.00061035
    6326046, -0.00061035
    6326047,  0.00000000
    6326048, -0.00061035
    6326049,  0.00030518
    6326050,  0.00061035
    6326051,  0.00000000
    6326052,  0.00030518
    6326053, -0.00030518
    6326054, -0.00061035
    6326055, -0.00061035
    6326056, -0.00030518
    6326057, -0.00030518
    6326058, -0.00030518
    6326059,  0.00061035
    6326060, -0.00030518
    6326061,  0.00030518
    6326062,  0.00000000
    6326063, -0.00061035
    6326064, -0.00061035
    6326065, -0.00030518
    6326066, -0.00061035
    6326067, -0.00091553
    6326068, -0.00030518
    6326069,  0.00000000
    6326070,  0.00030518
    6326071,  0.00061035
    6326072, -0.00091553
    6326073,  0.00000000
    6326074, -0.00061035
    6326075, -0.00030518
    6326076, -0.00030518
    6326077, -0.00122070
    6326078, -0.00030518
    6326079, -0.00030518
    6326080, -0.00061035
    6326081,  0.00000000
    6326082, -0.00030518
    6326083, -0.00061035
    6326084,  0.00000000
    6326085, -0.00030518
    6326086, -0.00091553
    6326087,  0.00000000
    6326088, -0.00091553
    6326089, -0.00030518
    6326090,  0.00000000
    6326091, -0.00030518
    6326092,  0.00000000
    6326093,  0.00000000
    6326094,  0.00000000
    6326095,  0.00030518
    6326096,  0.00030518
    6326097,  0.00000000
    6326098, -0.00030518
    6326099, -0.00061035
    6326100,  0.00000000
    6326101, -0.00061035
    6326102, -0.00030518
    6326103,  0.00000000
    6326104, -0.00030518
    6326105,  0.00000000
    6326106,  0.00030518
    6326107,  0.00000000
    6326108,  0.00030518
    6326109,  0.00030518
    6326110, -0.00030518
    6326111,  0.00000000
    6326112, -0.00030518
    6326113,  0.00030518
    6326114, -0.00030518
    6326115, -0.00061035
    6326116, -0.00091553
    6326117, -0.00061035
    6326118, -0.00030518
    6326119, -0.00122070
    6326120,  0.00030518
    6326121,  0.00030518
    6326122,  0.00000000
    6326123, -0.00030518
    6326124,  0.00000000
    6326125, -0.00061035
    6326126,  0.00000000
    6326127, -0.00091553
    6326128, -0.00091553
    6326129, -0.00152588
    6326130, -0.00030518
    6326131,  0.00000000
    6326132,  0.00000000
    6326133,  0.00000000
